Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico,Azufre Total
S-VCBGN070-TR02,"CRE 16 Venta de Carpio 36""","Pto. de Calidad Ducto 36"" T.R.",13/05/17 09:00:00,95.6592,0.7166,0.5135,1.2301,2.8357,251.0273,28.0219,38.3096,50.2613,0,
S-VCBGN070-TR02,"CRE 16 Venta de Carpio 36""","Pto. de Calidad Ducto 36"" T.R.",14/05/17 09:00:00,95.7415,0.7036,0.5074,1.211,2.7857,249.6191,29.0573,38.2915,50.2628,0,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",1/5/2017 9:00,94.1929,0.2771,2.6906,2.9677,2.4555,267.4182,31.8701,37.6502,49.196,0.0958,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",2/5/2017 9:00,95.2368,0.1122,2.4502,2.5624,1.7654,275.7936,51.0856,37.6702,49.4271,0.701,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",3/5/2017 9:00,93.589,0.0979,3.6519,3.7499,2.2381,273.601,59.5223,37.335,48.7043,1.5479,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",4/5/2017 9:00,93.4879,0.1003,3.8644,3.9647,2.144,273.9804,63.2216,37.2156,48.5384,1.3506,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",5/5/2017 9:00,92.8493,0.1019,4.3951,4.4969,2.2535,272.5844,64.6664,37.037,48.1992,1.7472,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",6/5/2017 9:00,92.7896,0.105,4.3683,4.4732,2.3435,271.0192,61.9937,37.0635,48.2249,1.3366,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",7/5/2017 9:00,92.2152,0.0933,4.9242,5.0175,2.3656,271.1573,61.6062,36.8677,47.8748,1.1871,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",8/5/2017 9:00,92.0717,0.0905,5.1019,5.1924,2.3063,271.9602,64.0383,36.8059,47.7628,0.9324,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",9/5/2017 9:00,92.6125,0.1107,4.7119,4.8226,2.1699,272.4253,66.5218,36.8873,47.9662,1.4549,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",10/5/2017 9:00,91.6282,0.0984,4.5876,4.6861,3.2704,272.5322,65.6699,37.2644,48.256,1.7201,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",11/5/2017 9:00,92.734,0.0904,4.4723,4.5627,2.2919,272.8392,65.4273,37.0317,48.1701,1.4386,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",12/5/2017 9:00,92.6371,0.0935,4.5107,4.6042,2.3462,272.1131,67.5166,37.0299,48.1505,1.3511,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",13/05/17 09:00:00,92.8543,0.1046,4.2621,4.3667,2.3554,273.4123,69.7241,37.134,48.3134,1.4438,
S-VCBGN070-TR03,"CRE 17 Venta Carpio 30""","Pto. de Calidad Ducto 30"" T.R.",14/05/17 09:00:00,93.3233,0.1001,3.9807,4.0808,2.1825,274.1005,72.6803,37.1888,48.4716,1.7524,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",1/5/2017 9:00,90.5005,0.0733,0.6566,0.7299,7.3,235.1537,197.2514,40.4274,51.8321,1.1052,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",2/5/2017 9:00,91.1968,0.1393,0.6156,0.7549,6.8231,234.6298,189.0277,40.1494,51.6515,0.9212,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",3/5/2017 9:00,94.7498,0.1109,0.6655,0.7764,3.0685,,180.2876,39.1529,51.0784,1.2028,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",4/5/2017 9:00,89.7952,0.0082,0.7088,0.717,7.8989,226.3356,157.1572,40.6655,51.9795,1.375,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",5/5/2017 9:00,89.6715,0.0051,0.6994,0.7045,8.0852,222.3104,138.6307,40.6989,52.0098,1.3507,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",6/5/2017 9:00,89.541,0.0051,0.7368,0.7419,8.1719,222.6033,148.1163,40.7146,52.0016,2.5209,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",7/5/2017 9:00,89.6029,0.0051,0.7189,0.724,8.1509,223.6187,149.6918,40.7108,52.0075,4.0327,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",8/5/2017 9:00,89.776,0.0049,0.7035,0.7084,8.0217,222.4728,146.6865,40.6614,51.9873,2.3681,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",9/5/2017 9:00,90.0109,0.0048,0.6742,0.679,7.8312,221.755,146.2871,40.6079,51.9711,2.4891,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",10/5/2017 9:00,90.5361,0.0375,0.6482,0.6857,7.2351,223.3529,149.8166,40.4748,51.8839,2.5343,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",11/5/2017 9:00,90.6258,0.0795,0.6329,0.7124,7.1845,229.8021,145.2323,40.4189,51.8337,3.2469,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",12/5/2017 9:00,90.6419,0.0629,0.6422,0.705,7.2069,220.9524,130.0286,40.3983,51.8297,1.7921,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",13/05/17 09:00:00,90.2494,0.0076,0.6692,0.6768,7.4851,221.5417,130.4781,40.5652,51.9476,1.8921,
S-VCBGN070-TR04,"CRE 18 Venta Carpio 24""","Pto. de Calidad Ducto 18"" T.R.",14/05/17 09:00:00,90.2029,0.0068,0.67,0.6768,7.5692,221.4462,123.9997,40.5683,51.9496,1.8557,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,1/5/2017 9:00,92.8089,0.1357,4.4735,4.6093,2.3296,260.8716,44.2972,36.8768,48.0474,2.2032,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,2/5/2017 9:00,97.4922,0.223,1.3098,1.5327,0.7615,267.4244,24.6491,37.5825,49.8218,3.2193,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,3/5/2017 9:00,91.9307,0.1239,5.0242,5.1481,2.6622,264.042,29.8755,36.7768,47.7578,1.2218,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,4/5/2017 9:00,91.0611,0.1035,5.5274,5.6309,3.0221,259.2405,63.1062,36.7077,47.5153,0.9251,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,5/5/2017 9:00,91.1613,0.0958,5.4837,5.5795,3.0004,255.7393,58.923,36.6984,47.5331,0.7486,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,6/5/2017 9:00,93.2725,0.1396,3.9203,4.0599,2.4066,256.4118,48.6175,37.1058,48.4233,1.0244,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,7/5/2017 9:00,97.514,0.2263,1.2253,1.4516,0.8225,265.047,26.7203,37.6216,49.8813,1.4572,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,8/5/2017 9:00,96.3361,0.2083,1.9704,2.1787,1.2598,265.0179,20.5147,37.4771,49.4671,1.3237,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,9/5/2017 9:00,95.9731,0.2034,2.2086,2.412,1.3807,264.712,20.5865,37.4307,49.3349,1.582,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,10/5/2017 9:00,91.4816,0.1389,5.154,5.2928,2.9574,256.2421,34.608,36.7992,47.7067,0.9245,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,11/5/2017 9:00,93.3825,0.1757,3.8644,4.0401,2.3235,258.7068,28.4909,37.0879,48.413,1.6822,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,12/5/2017 9:00,96.6736,0.3625,1.2278,1.5903,1.5013,264.0908,20.3617,37.7779,49.8746,2.8921,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,13/05/17 09:00:00,99.1836,0.2671,0.129,0.3961,0.2252,268.1511,14.4301,37.8486,50.4973,6.2853,
S-VEBGN020-TR10,CRE 31 Veracruz,Pto. de Calidad CFE Dos Bocas T.R.,14/05/17 09:00:00,96.921,0.5956,0.1999,0.7955,2.0152,260.8687,13.7734,38.2513,50.4574,0.4587,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,1/5/2017 9:00,96.052,0.6792,0.4443,1.1236,2.5396,223.5216,26.4874,38.2617,50.2917,0.0118,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,2/5/2017 9:00,96.1822,0.6671,0.4434,1.1105,2.417,219.3152,31.4185,38.2323,50.2838,0.0277,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,3/5/2017 9:00,94.9511,0.5649,1.8284,2.3933,2.3856,217.5123,35.8679,37.7278,49.4324,0.0378,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,4/5/2017 9:00,96.4054,0.6336,0.7767,1.4104,1.9414,214.9817,35.657,37.9577,49.9963,0.0536,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,5/5/2017 9:00,95.9577,0.625,1.2181,1.8431,1.9271,217.636,27.3358,37.8079,49.7137,0.0136,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,6/5/2017 9:00,96.6605,0.7111,0.4539,1.165,1.8959,222.0888,25.5895,38.0599,50.1492,0.0125,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,7/5/2017 9:00,96.8652,0.7206,0.4289,1.1495,1.7006,230.4861,31.7047,38.0163,50.1289,0.0159,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,8/5/2017 9:00,97.0688,0.7156,0.4364,1.152,1.4806,231.1817,38.1955,37.9626,50.0981,0.032,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,9/5/2017 9:00,95.7774,0.6058,1.1435,1.7493,2.1718,240.3001,35.7576,37.9251,49.8003,0.0132,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,10/5/2017 9:00,92.4387,0.4509,2.8215,3.2724,3.9337,257.4242,33.6016,37.8693,49.0781,0.0216,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,11/5/2017 9:00,92.6743,0.4597,2.7573,3.217,3.7552,256.8031,30.7125,37.8389,49.0843,0.0363,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,12/5/2017 9:00,93.4652,0.0863,1.4104,1.4967,4.6444,251.4814,31.4943,38.7936,50.5545,0.0234,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,13/05/17 09:00:00,93.7185,0.0326,1.1443,1.1769,4.7061,250.0732,40.8408,38.9396,50.8078,0.0255,
S-VEBGN051-TR07,CRE 28 Cempoala Sur,Pto de Calidad a Cempoala del Sur T.R.,14/05/17 09:00:00,93.7185,0.0326,1.1443,1.1769,4.7061,250.0732,40.6333,38.9396,50.8078,0.0127,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,1/5/2017 9:00,96.056,0.6789,0.4532,1.1321,2.5267,224.0719,0.1153,38.2555,50.2843,0.094,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,2/5/2017 9:00,96.1668,0.6676,0.4478,1.1154,2.4277,218.8597,0.1049,38.2336,50.2822,0.1247,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,3/5/2017 9:00,94.8258,0.5521,1.9656,2.5177,2.3857,217.4269,0.0323,37.6807,49.3519,0.1015,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,4/5/2017 9:00,96.426,0.6327,0.7856,1.4183,1.913,214.9322,0.1636,37.9466,49.9865,0.102,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,5/5/2017 9:00,95.9414,0.6225,1.2392,1.8616,1.9254,217.328,0.1593,37.7998,49.7011,0.0643,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,6/5/2017 9:00,96.6631,0.711,0.456,1.1671,1.8909,223.2195,0.1865,38.0581,50.1473,0.0636,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,7/5/2017 9:00,96.843,0.721,0.4314,1.1524,1.7201,230.3773,0.1844,38.0206,50.13,0.0885,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,8/5/2017 9:00,97.0588,0.7154,0.4391,1.1544,1.488,231.2308,0.1963,37.964,50.0978,0.1033,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,9/5/2017 9:00,95.6017,0.5995,1.2439,1.8434,2.2514,240.8958,0.1506,37.9129,49.7502,0.0425,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,10/5/2017 9:00,92.6495,0.4589,2.7382,3.1971,3.8008,256.4885,0.1105,37.859,49.1055,0.0914,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,11/5/2017 9:00,92.5669,0.4539,2.798,3.252,3.8256,257.2889,0.0787,37.8466,49.0735,0.0918,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,12/5/2017 9:00,93.7016,0.0877,1.4182,1.506,4.3991,242.785,0.1773,38.7182,50.5066,0.0937,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,13/05/17 09:00:00,94.0029,0.0324,1.1443,1.1767,4.4222,239.8619,0.3226,38.8567,50.761,0.1049,
S-VEBGN051-TR08,CRE 30 Cempoala Norte,Pto de Calidad a Cempoala del Norte T.R.,14/05/17 09:00:00,94.0029,0.0324,1.1443,1.1767,4.4222,239.8619,0.3226,38.8567,50.761,0.1049,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,1/5/2017 9:00,96.0664,0.6786,0.4438,1.1224,2.5265,223.2162,0,38.2582,50.2904,0,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,2/5/2017 9:00,96.1805,0.6676,0.4449,1.1126,2.4172,218.833,0,38.231,50.282,0,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,3/5/2017 9:00,94.8279,0.5521,1.9645,2.5166,2.3852,216.9307,0,37.6805,49.3523,0,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,4/5/2017 9:00,96.4246,0.6328,0.7821,1.4149,1.9183,214.6034,0,37.9487,49.9892,0,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,5/5/2017 9:00,95.9484,0.6223,1.2388,1.8611,1.9185,217.7978,0,37.7985,49.7006,0,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,6/5/2017 9:00,96.6553,0.7113,0.454,1.1653,1.8997,224.7502,0,38.0627,50.1506,0,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,7/5/2017 9:00,96.8517,0.7213,0.4292,1.1505,1.7133,230.4203,0,38.0193,50.1301,0,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,8/5/2017 9:00,97.0233,0.7115,0.4634,1.1748,1.5021,231.538,0,37.9605,50.0862,0,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,9/5/2017 9:00,95.5813,0.5977,1.2516,1.8493,2.265,241.2961,0,37.9148,49.7483,0,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,10/5/2017 9:00,92.3522,0.4447,2.8767,3.3214,3.9693,258.0555,0,37.8614,49.0518,0,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,11/5/2017 9:00,92.344,0.4438,2.888,3.3318,3.9658,258.2231,0,37.8574,49.0448,0,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,12/5/2017 9:00,93.5164,0.089,1.4183,1.5073,4.58,249.8859,25.4046,38.7731,50.5366,0.2346,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,13/05/17 09:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 09:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 9:00,92.4948,0.1909,0.8743,1.0652,6.1155,208.2806,0.0577,39.3121,51.0325,2.5391,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 9:00,92.5371,0.1859,0.8867,1.0726,6.0668,208.1267,0.0663,39.2947,51.0204,2.332,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 9:00,92.3779,0.1986,0.8758,1.0744,6.211,208.6733,0.0755,39.3437,51.0442,2.7663,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,4/5/2017 9:00,92.2847,0.1963,0.876,1.0722,6.3078,208.8822,0.0571,39.371,51.0611,3.0938,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,5/5/2017 9:00,92.2651,0.2107,0.8768,1.0875,6.3083,208.9145,0.0482,39.3675,51.0487,1.9289,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,6/5/2017 9:00,92.2752,0.2157,0.8816,1.0973,6.2928,208.841,0.0413,39.3567,51.0371,1.5827,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,7/5/2017 9:00,92.228,0.2172,0.8843,1.1015,6.3289,208.9979,0.0492,39.3696,51.042,2.0439,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,8/5/2017 9:00,92.3347,0.2323,0.8774,1.1098,6.2119,208.7754,0.0425,39.3347,51.015,2.7427,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,9/5/2017 9:00,92.19,0.2193,0.8836,1.1029,6.3639,209.0844,0.0363,39.3798,51.0467,2.3871,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,10/5/2017 9:00,92.2513,0.1974,0.8789,1.0763,6.337,208.9385,0.0423,39.3777,51.0628,1.9557,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,11/5/2017 9:00,92.2133,0.2312,0.8799,1.1111,6.3351,209.0287,0.0433,39.3673,51.0331,2.2461,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,12/5/2017 9:00,92.2607,0.1944,0.8877,1.082,6.3253,208.8826,0.0618,39.3704,51.0568,0.0078,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,13/05/17 09:00:00,92.3433,0.1996,0.8816,1.0813,6.2487,208.6467,0.0684,39.3455,51.0419,0.0089,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,14/05/17 09:00:00,92.2094,0.2268,0.8856,1.1124,6.3402,209.005,0.0523,39.3667,51.0332,0.0059,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,1/5/2017 5:00,99.2798,0.251,0.1165,0.3675,0.1395,277.1728,31.187,37.8319,50.5042,2.7596,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,2/5/2017 5:00,99.2815,0.2506,0.1163,0.3669,0.1376,278.6882,32.7272,37.8325,50.5049,1.9522,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,3/5/2017 5:00,99.2848,0.2501,0.1157,0.3658,0.1357,278.7018,33.5069,37.8321,50.5053,1.9178,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,4/5/2017 5:00,99.291,0.2481,0.1143,0.3624,0.1347,278.1255,31.9659,37.8311,50.5069,2.5428,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,5/5/2017 5:00,99.3004,0.2491,0.1125,0.3616,0.1311,275.8938,30.8665,37.8261,50.5042,2.3511,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,6/5/2017 5:00,99.2967,0.2496,0.1133,0.3629,0.1333,276.1156,31.7794,37.8267,50.5038,2.4803,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,7/5/2017 5:00,99.2969,0.2511,0.1131,0.3642,0.1326,276.0177,31.9801,37.8255,50.5022,2.3377,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,8/5/2017 5:00,99.2944,0.2472,0.1148,0.3619,0.1357,276.9849,32.8291,37.8293,50.5064,2.4104,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,9/5/2017 5:00,99.2899,0.2498,0.1139,0.3637,0.1355,277.0279,32.9424,37.8305,50.5055,2.346,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,10/5/2017 5:00,99.2972,0.2486,0.113,0.3616,0.1319,277.2556,32.8659,37.8291,50.506,2.319,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,11/5/2017 5:00,99.2875,0.2501,0.1143,0.3645,0.1368,277.0734,31.7065,37.8477,50.5105,2.4991,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,12/5/2017 5:00,99.3182,0.2498,0.1122,0.362,0.1349,273.2239,34.3068,37.8573,50.5383,4.5091,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,13/05/17 05:00:00,99.3182,0.2498,0.1122,0.362,0.1349,273.2202,32.6173,37.8583,50.5452,5.0181,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,14/05/17 05:00:00,99.3182,0.2498,0.1122,0.362,0.1349,273.2202,33.8904,37.8583,50.5452,4.1797,
S-MIBGN091-TR02,CRE 27 JD Covarrubias,Pto. de Calidad Pecosa Alta Presión T.R.,1/5/2017 9:00,85.4015,0.0127,9.7455,9.7582,4.5079,245.8439,0,35.5799,45.1585,0,
S-MIBGN091-TR02,CRE 27 JD Covarrubias,Pto. de Calidad Pecosa Alta Presión T.R.,2/5/2017 9:00,85.9598,0.0299,9.7217,9.7515,4.0107,244.3634,0,35.4081,45.0464,0,
S-MIBGN091-TR02,CRE 27 JD Covarrubias,Pto. de Calidad Pecosa Alta Presión T.R.,3/5/2017 9:00,85.2343,0.0478,10.4284,10.4761,4.0156,239.2908,0,35.1285,44.5827,0,
S-MIBGN091-TR02,CRE 27 JD Covarrubias,Pto. de Calidad Pecosa Alta Presión T.R.,4/5/2017 9:00,85.2419,0.0176,10.4024,10.42,4.0608,242.1108,0,35.1659,44.6345,0,
S-MIBGN091-TR02,CRE 27 JD Covarrubias,Pto. de Calidad Pecosa Alta Presión T.R.,5/5/2017 9:00,84.8921,0.0217,10.6194,10.6411,4.1712,243.7732,0,35.1258,44.5235,0,
S-MIBGN091-TR02,CRE 27 JD Covarrubias,Pto. de Calidad Pecosa Alta Presión T.R.,6/5/2017 9:00,84.127,0.0196,11.4833,11.503,4.0107,244.4272,0,34.7949,43.9816,0,
S-MIBGN091-TR02,CRE 27 JD Covarrubias,Pto. de Calidad Pecosa Alta Presión T.R.,7/5/2017 9:00,84.6395,0.0455,11.1622,11.2077,3.8705,247.7865,0,34.8193,44.1032,0,
S-MIBGN091-TR02,CRE 27 JD Covarrubias,Pto. de Calidad Pecosa Alta Presión T.R.,8/5/2017 9:00,83.0506,0.0498,10.9574,11.0072,5.6263,245.3306,0,35.4151,44.5699,0,
S-MIBGN091-TR02,CRE 27 JD Covarrubias,Pto. de Calidad Pecosa Alta Presión T.R.,9/5/2017 9:00,84.2008,0.0076,10.594,10.6016,4.8956,243.3419,0,35.3525,44.6897,0,
S-MIBGN091-TR02,CRE 27 JD Covarrubias,Pto. de Calidad Pecosa Alta Presión T.R.,10/5/2017 9:00,84.8973,0.0235,10.5607,10.5842,4.2061,244.5076,0,35.1685,44.5726,0,
S-MIBGN091-TR02,CRE 27 JD Covarrubias,Pto. de Calidad Pecosa Alta Presión T.R.,11/5/2017 9:00,84.9268,0.0381,10.367,10.4051,4.3445,245.3352,0,35.2836,44.713,0,
S-MIBGN091-TR02,CRE 27 JD Covarrubias,Pto. de Calidad Pecosa Alta Presión T.R.,12/5/2017 9:00,84.9836,0.0257,10.4471,10.4728,4.2334,243.6822,0,35.2167,44.6461,0,
