Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico,Azufre Total
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 0:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.3659,37.8507,50.4898,2.1498,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 1:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,10.5698,37.8507,50.4898,2.1305,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 2:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,10.6312,37.8507,50.4898,2.146,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 3:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.2381,37.8507,50.4898,2.146,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 4:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,12.1771,37.8507,50.4898,2.1401,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 5:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,12.6723,37.8507,50.4898,2.1055,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 6:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,12.2285,37.8507,50.4898,2.1126,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 7:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.8339,37.8507,50.4898,2.1002,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 8:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.3337,37.8507,50.4898,2.0867,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 9:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.6517,37.8507,50.4898,2.0839,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 10:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,12.4056,37.8507,50.4898,2.0901,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 11:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,13.4372,37.8507,50.4898,2.098,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 12:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,14.2082,37.8507,50.4898,2.067,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 13:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,14.8081,37.8507,50.4898,2.1132,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 14:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,16.1749,37.8507,50.4898,2.1345,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 15:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,17.2679,37.8507,50.4898,2.1218,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 16:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,16.4879,37.8507,50.4898,2.1249,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 17:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,14.6068,37.8507,50.4898,2.1348,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 18:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,12.781,37.8507,50.4898,2.113,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 19:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.7937,37.8507,50.4898,2.1363,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 20:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.0217,37.8507,50.4898,2.1386,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 21:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,10.6292,37.8507,50.4898,2.1667,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 22:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,10.4097,37.8507,50.4898,2.1504,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,1/5/2017 23:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,10.0082,37.8507,50.4898,2.1405,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 0:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,9.9759,37.8507,50.4898,2.1119,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 1:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,10.5416,37.8507,50.4898,2.0831,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 2:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.3528,37.8507,50.4898,2.0512,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 3:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,12.0714,37.8507,50.4898,2.0356,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 4:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,12.1489,37.8507,50.4898,2.0226,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 5:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.5159,37.8507,50.4898,2.0418,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 6:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,10.3785,37.8507,50.4898,2.0416,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 7:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,10.1229,37.8507,50.4898,2.0241,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 8:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.6839,37.8507,50.4898,2.0146,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 9:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,12.9954,37.8507,50.4898,2.0181,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 10:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,13.8881,37.8507,50.4898,2.0212,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 11:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,14.647,37.8507,50.4898,2.0297,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 12:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,14.8332,37.8507,50.4898,2.0566,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 13:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,14.6128,37.8507,50.4898,2.0679,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 14:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,16.041,37.8507,50.4898,2.1077,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 15:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,17.7863,37.8507,50.4898,2.1346,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 16:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,16.0008,37.8507,50.4898,2.1765,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 17:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,17.2569,37.8507,50.4898,2.2075,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 18:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,18.8209,37.8507,50.4898,2.1803,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 19:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,17.1924,37.8507,50.4898,2.2111,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 20:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,14.9872,37.8507,50.4898,2.249,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 21:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,13.7613,37.8507,50.4898,2.2491,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 22:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,13.4382,37.8507,50.4898,2.2682,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,2/5/2017 23:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,13.5651,37.8507,50.4898,2.2528,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 0:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,14.0955,37.8507,50.4898,2.2465,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 1:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,13.9656,37.8507,50.4898,2.1823,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 2:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,12.8776,37.8507,50.4898,2.2002,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 3:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.2975,37.8507,50.4898,2.1969,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 4:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,9.7414,37.8507,50.4898,2.1864,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 5:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,8.9191,37.8507,50.4898,2.1645,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 6:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,9.1859,37.8507,50.4898,2.1382,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 7:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,10.0907,37.8507,50.4898,2.1376,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 8:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.0086,37.8507,50.4898,2.1124,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 9:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,12.0704,37.8507,50.4898,2.0244,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 10:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,12.939,37.8507,50.4898,1.914,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 11:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,13.9646,37.8507,50.4898,1.8491,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 12:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,18.1657,37.8507,50.4898,1.8943,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 13:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,22.7925,37.8507,50.4898,1.9433,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 14:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,25.9619,37.8507,50.4898,2.0219,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 15:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,29.0669,37.8507,50.4898,2.0465,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 16:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,38.8953,37.8507,50.4898,2.0653,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 17:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,35.9976,37.8507,50.4898,2.0703,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 18:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,28.9713,37.8507,50.4898,2.1042,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 19:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,25.9106,37.8507,50.4898,2.1027,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 20:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,23.5011,37.8507,50.4898,2.1332,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 21:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,17.0767,37.8507,50.4898,2.1427,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 22:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,16.7164,37.8507,50.4898,2.1161,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,3/5/2017 23:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,14.8322,37.8507,50.4898,2.1077,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 0:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,16.5543,37.8507,50.4898,2.097,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 1:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,14.9802,37.8507,50.4898,2.0904,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 2:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,12.162,37.8507,50.4898,2.0822,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 3:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.4967,37.8507,50.4898,2.0997,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 4:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.7151,37.8507,50.4898,2.0883,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 5:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.6709,37.8507,50.4898,2.108,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 6:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.1857,37.8507,50.4898,2.0932,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 7:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,10.4389,37.8507,50.4898,2.0785,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 8:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,10.1642,37.8507,50.4898,2.0892,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 9:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,10.3896,37.8507,50.4898,2.0832,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 10:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,11.5863,37.8507,50.4898,2.0873,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 11:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,13.1283,37.8507,50.4898,2.0864,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 12:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,14.4347,37.8507,50.4898,2.0866,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 13:00,98.6816,0.2008,0.2489,0.4497,0.8688,160.3823,15.2308,37.8507,50.4898,2.097,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 14:00,98.6382,0.2031,0.2486,0.4517,0.8677,168.2987,18.5542,37.8829,50.5062,1.4667,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 15:00,98.4184,0.214,0.2425,0.4565,0.8442,246.6671,14.9218,38.0617,50.6005,2.0316,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 16:00,98.4188,0.2144,0.2423,0.4566,0.844,244.02,13.5157,38.0614,50.6003,2.0463,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 17:00,98.4188,0.2144,0.2423,0.4566,0.844,244.02,11.8691,38.0614,50.6003,2.0742,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 18:00,98.4188,0.2144,0.2423,0.4566,0.844,244.02,10.8757,38.0614,50.6003,1.8414,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 19:00,98.4188,0.2144,0.2423,0.4566,0.844,244.02,10.5144,38.0614,50.6003,2.0977,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 20:00,98.4188,0.2144,0.2423,0.4566,0.844,244.02,10.3091,38.0614,50.6003,2.0672,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 21:00,98.4188,0.2144,0.2423,0.4566,0.844,244.02,9.9739,38.0614,50.6003,2.0509,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 22:00,98.4188,0.2144,0.2423,0.4566,0.844,244.02,9.8652,38.0614,50.6003,2.0503,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,4/5/2017 23:00,98.4188,0.2144,0.2423,0.4566,0.844,244.02,9.3811,38.0614,50.6003,2.0434,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 0:00,98.4188,0.2144,0.2423,0.4566,0.844,244.02,8.6504,38.0614,50.6003,2.0425,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 1:00,98.4046,0.2181,0.2437,0.4618,0.8548,230.2871,7.969,38.0606,50.5964,2.0263,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 2:00,98.392,0.2215,0.2451,0.4666,0.8655,215.5112,7.652,38.0588,50.5924,2.0343,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 3:00,98.3913,0.2214,0.2453,0.4666,0.8653,214.8967,7.9267,38.0595,50.5928,2.0237,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 4:00,98.3915,0.221,0.2453,0.4663,0.8647,218.147,8.3515,38.0602,50.5934,2.0416,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 5:00,98.3933,0.2205,0.2454,0.4659,0.8639,216.1607,8.8557,38.0596,50.5934,2.0346,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 6:00,98.3938,0.2197,0.2454,0.4652,0.864,215.3902,9.4314,38.0601,50.5942,2.0329,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 7:00,98.3943,0.219,0.2456,0.4647,0.8639,215.2818,9.9276,38.0603,50.5947,2.0287,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 8:00,98.3916,0.2188,0.2449,0.4637,0.8651,218.3793,10.6875,38.0634,50.5969,2.0206,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 9:00,98.3883,0.2186,0.2454,0.464,0.8638,225.9202,11.1767,38.067,50.5989,2.0394,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 10:00,98.3903,0.218,0.2457,0.4637,0.865,231.5573,11.2481,38.0648,50.5979,2.0485,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 11:00,98.4062,0.2146,0.2414,0.4559,0.8577,237.3886,10.7952,38.0648,50.6025,2.0801,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 12:00,98.4088,0.214,0.2535,0.4674,0.845,226.3601,10.8033,38.0553,50.5918,1.9834,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 13:00,98.3459,0.2279,0.2452,0.4731,0.9,232.7924,10.6865,38.0712,50.5947,1.873,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 14:00,98.3355,0.225,0.2456,0.4706,0.9119,233.071,11.0106,38.0764,50.5995,1.6862,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 15:00,98.362,0.2205,0.2455,0.466,0.8904,228.6124,11.1143,38.071,50.5997,1.487,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 16:00,98.3786,0.2185,0.2458,0.4644,0.875,226.1185,11.4192,38.0673,50.5989,1.3776,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 17:00,98.3864,0.218,0.2461,0.4641,0.8688,220.3568,11.6064,38.0642,50.5974,1.3735,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 18:00,98.3896,0.2179,0.2461,0.464,0.8675,218.319,11.2733,38.0623,50.5964,1.4226,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 19:00,98.3914,0.2177,0.246,0.4637,0.8671,218.2194,10.7087,38.0616,50.5963,1.4928,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 20:00,98.3934,0.217,0.246,0.463,0.8667,218.6344,10.1038,38.0612,50.5965,1.561,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 21:00,98.3932,0.2166,0.2459,0.4625,0.8673,216.4761,9.4858,38.0617,50.5971,1.6173,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 22:00,98.3925,0.2161,0.246,0.462,0.8681,216.4228,9.0429,38.0625,50.5979,1.6558,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,5/5/2017 23:00,98.3927,0.2157,0.2463,0.4619,0.8683,215.8484,8.5357,38.0624,50.598,1.6914,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,6/5/2017 0:00,98.3925,0.2156,0.2465,0.4621,0.8685,218.4076,8.116,38.0622,50.5979,1.6973,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,6/5/2017 1:00,98.3904,0.2162,0.2463,0.4625,0.8701,218.3959,7.7878,38.0626,50.5977,1.7006,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,6/5/2017 2:00,98.39,0.2168,0.2462,0.463,0.8707,218.256,7.6389,38.062,50.597,1.7228,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,6/5/2017 3:00,98.3912,0.217,0.2462,0.4632,0.8699,214.5922,7.5634,38.0612,50.5964,1.7033,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,6/5/2017 4:00,98.3942,0.2158,0.2465,0.4623,0.8682,213.7928,7.5372,38.0605,50.5968,1.6752,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,6/5/2017 5:00,98.3968,0.2137,0.2468,0.4606,0.8677,214.3885,8.0928,38.0607,50.5982,1.6646,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,6/5/2017 6:00,98.3951,0.2123,0.2491,0.4614,0.8687,215.5696,8.5971,38.0606,50.5981,1.646,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,6/5/2017 7:00,98.3684,0.2114,0.2545,0.4658,0.8899,214.3383,9.2185,38.0659,50.5993,1.6511,
S-CMEGN021-TR02,CRE 48 El Veinte,Pto. de Calidad Campo Veinte T.R.,6/5/2017 8:00,98.3911,0.1956,0.2406,0.4362,0.8936,217.6488,9.991,38.0812,50.6258,1.6339,
